"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36"
"42" 0.0422535211267606 0.036697247706422 0.111111111111111 0.596491228070175 0.944444444444444 1 0.940298507462687 0.555555555555556 0.117117117117117 0.943661971830986 0.954128440366973 0.875 0.385964912280702 0.0555555555555556 0 0.0597014925373134 0.444444444444444 0.882882882882883 0 0 0 0 0 0 0 0 0 0.0140845070422535 0.00917431192660551 0.0138888888888889 0.0175438596491228 0 0 0 0 0
"43" 0.284210526315789 0.288888888888889 0.590361445783133 0.901639344262295 1 1 0.963636363636364 0.736842105263158 0.44047619047619 0.652631578947368 0.677777777777778 0.385542168674699 0.0983606557377049 0 0 0.0363636363636364 0.228070175438596 0.547619047619048 0.0105263157894737 0 0.0120481927710843 0 0 0 0 0 0 0.0526315789473684 0.0333333333333333 0.0120481927710843 0 0 0 0 0.0350877192982456 0.0119047619047619
"44" 0 0.0652173913043478 0.162790697674419 0.39622641509434 0.833333333333333 1 0.575 0.125 0 1 0.91304347826087 0.837209302325581 0.566037735849057 0.166666666666667 0 0.35 0.833333333333333 1 0 0 0 0 0 0 0 0 0 0 0.0217391304347826 0 0.0377358490566038 0 0 0.075 0.0416666666666667 0
"45" 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"46" 0.0900900900900901 0.140845070422535 0.166666666666667 0.607843137254902 1 1 0.933333333333333 0.542372881355932 0.196078431372549 0.882882882882883 0.830985915492958 0.803030303030303 0.372549019607843 0 0 0.0666666666666667 0.440677966101695 0.803921568627451 0 0 0 0 0 0 0 0 0 0.027027027027027 0.028169014084507 0.0303030303030303 0.0196078431372549 0 0 0 0.0169491525423729 0
"47" 0.196969696969697 0.333333333333333 0.555555555555556 0.883720930232558 1 1 1 0.872340425531915 0.323529411764706 0.757575757575758 0.666666666666667 0.444444444444444 0.116279069767442 0 0 0 0.127659574468085 0.647058823529412 0 0 0 0 0 0 0 0 0 0.0454545454545455 0 0 0 0 0 0 0 0.0294117647058824
"48" 0.151260504201681 0.207317073170732 0.461538461538462 0.806451612903226 1 1 0.968253968253968 0.813333333333333 0.367924528301887 0.789915966386555 0.768292682926829 0.507692307692308 0.193548387096774 0 0 0.0317460317460317 0.186666666666667 0.613207547169811 0 0 0.0153846153846154 0 0 0 0 0 0 0.0588235294117647 0.024390243902439 0.0153846153846154 0 0 0 0 0 0.0188679245283019
"49" 0.967105263157895 0.990476190476191 0.992424242424242 1 1 1 1 1 0.979166666666667 0.0263157894736842 0.00952380952380952 0.00757575757575758 0 0 0 0 0 0.0208333333333333 0 0 0 0 0 0 0 0 0 0.00657894736842105 0 0 0 0 0 0 0 0
"50" 0.882352941176471 0.978723404255319 1 1 1 1 1 1 0.882352941176471 0.0196078431372549 0.0212765957446809 0 0 0 0 0 0 0.0588235294117647 0.0392156862745098 0 0 0 0 0 0 0 0.0196078431372549 0.0588235294117647 0 0 0 0 0 0 0 0.0392156862745098
"51" 0.0952380952380952 0.0588235294117647 0.208333333333333 0.666666666666667 0.944444444444444 1 0.785714285714286 0.195121951219512 0.0444444444444444 0.904761904761905 0.941176470588235 0.708333333333333 0.333333333333333 0.0555555555555556 0 0.214285714285714 0.75609756097561 0.955555555555556 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0.0487804878048781 0
"52" 0.140350877192982 0.296875 0.384615384615385 0.833333333333333 0.981132075471698 1 0.981132075471698 0.803030303030303 0.357142857142857 0.719298245614035 0.640625 0.538461538461538 0.148148148148148 0.0188679245283019 0 0.0188679245283019 0.166666666666667 0.571428571428571 0.0350877192982456 0.03125 0.0153846153846154 0 0 0 0 0 0 0.105263157894737 0.03125 0.0615384615384615 0.0185185185185185 0 0 0 0.0303030303030303 0.0714285714285714
"53" 0.0597014925373134 0.142857142857143 0.339622641509434 0.75 0.979591836734694 0.967741935483871 0.90625 0.51219512195122 0.138461538461538 0.880597014925373 0.841269841269841 0.641509433962264 0.25 0.0204081632653061 0.032258064516129 0.09375 0.48780487804878 0.830769230769231 0 0 0 0 0 0 0 0 0 0.0597014925373134 0.0158730158730159 0.0188679245283019 0 0 0 0 0 0.0307692307692308
"54" 0.69811320754717 0.725 0.897959183673469 0.952380952380952 1 1 1 0.952380952380952 0.785714285714286 0.226415094339623 0.225 0.102040816326531 0.0476190476190476 0 0 0 0.0476190476190476 0.178571428571429 0 0 0 0 0 0 0 0 0 0.0754716981132075 0.05 0 0 0 0 0 0 0.0357142857142857
"55" 0.266666666666667 0.263157894736842 0.507246376811594 0.866666666666667 1 1 0.944444444444444 0.804347826086957 0.493150684931507 0.68 0.736842105263158 0.478260869565217 0.133333333333333 0 0 0.0555555555555556 0.195652173913043 0.479452054794521 0.0133333333333333 0 0 0 0 0 0 0 0 0.04 0 0.0144927536231884 0 0 0 0 0 0.0273972602739726
"56" 0 0.0571428571428571 0.193548387096774 0.684210526315789 1 1 0.827586206896552 0.243243243243243 0 0.972222222222222 0.942857142857143 0.741935483870968 0.263157894736842 0 0 0.172413793103448 0.756756756756757 1 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0.0645161290322581 0.0526315789473684 0 0 0 0 0
"57" 0.203592814371257 0.281818181818182 0.350649350649351 0.826923076923077 1 1 0.964285714285714 0.622222222222222 0.251612903225806 0.754491017964072 0.672727272727273 0.61038961038961 0.173076923076923 0 0 0.0357142857142857 0.377777777777778 0.729032258064516 0 0.0272727272727273 0 0 0 0 0 0 0.0129032258064516 0.0419161676646707 0.0181818181818182 0.038961038961039 0 0 0 0 0 0.00645161290322581
"58" 0.978723404255319 0.96 1 1 1 1 1 1 0.942857142857143 0 0.02 0 0 0 0 0 0 0 0.0212765957446809 0.02 0 0 0 0 0 0 0.0285714285714286 0 0 0 0 0 0 0 0 0.0285714285714286
"59" 0.396551724137931 0.344827586206897 0.569230769230769 0.983606557377049 1 1 0.980392156862745 0.894736842105263 0.634920634920635 0.517241379310345 0.603448275862069 0.415384615384615 0.0163934426229508 0 0 0.0196078431372549 0.105263157894737 0.301587301587302 0 0.0172413793103448 0 0 0 0 0 0 0 0.0862068965517241 0.0344827586206897 0.0153846153846154 0 0 0 0 0 0.0634920634920635
"60" 0.409090909090909 0.484375 0.644067796610169 0.969230769230769 1 1 0.979166666666667 0.880952380952381 0.642857142857143 0.515151515151515 0.484375 0.322033898305085 0.0307692307692308 0 0 0.0208333333333333 0.119047619047619 0.328571428571429 0 0.015625 0.0169491525423729 0 0 0 0 0 0 0.0757575757575758 0.015625 0.0169491525423729 0 0 0 0 0 0.0285714285714286
"61" 0.359375 0.46031746031746 0.507936507936508 0.949152542372881 1 1 0.955555555555556 0.890909090909091 0.575757575757576 0.609375 0.523809523809524 0.492063492063492 0.0508474576271186 0 0 0.0444444444444444 0.109090909090909 0.424242424242424 0 0 0 0 0 0 0 0 0 0.03125 0.0158730158730159 0 0 0 0 0 0 0
"62" 0.122699386503067 0.153225806451613 0.289473684210526 0.703296703296703 0.96 1 0.761194029850746 0.46078431372549 0.243055555555556 0.846625766871166 0.838709677419355 0.692982456140351 0.285714285714286 0.04 0 0.238805970149254 0.53921568627451 0.736111111111111 0 0 0 0 0 0 0 0 0 0.0306748466257669 0.00806451612903226 0.0175438596491228 0.010989010989011 0 0 0 0 0.0208333333333333
"63" 0.157894736842105 0.192307692307692 0.260869565217391 0.717391304347826 1 1 0.709677419354839 0.35 0.136363636363636 0.842105263157895 0.807692307692308 0.739130434782609 0.260869565217391 0 0 0.225806451612903 0.65 0.863636363636364 0 0 0 0 0 0 0 0 0 0 0 0 0.0217391304347826 0 0 0.0645161290322581 0 0
"64" 0.947826086956522 0.985074626865672 0.988888888888889 1 1 1 1 0.972727272727273 0.922330097087379 0.0434782608695652 0.0149253731343284 0.0111111111111111 0 0 0 0 0.0272727272727273 0.0679611650485437 0 0 0 0 0 0 0 0 0 0.00869565217391304 0 0 0 0 0 0 0 0.00970873786407767
"65" 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"66" 0.135593220338983 0.120879120879121 0.333333333333333 0.828571428571429 1 1 0.910714285714286 0.593220338983051 0.273584905660377 0.847457627118644 0.824175824175824 0.645833333333333 0.171428571428571 0 0 0.0892857142857143 0.372881355932203 0.679245283018868 0 0 0 0 0 0 0 0 0 0.0169491525423729 0.0549450549450549 0.0208333333333333 0 0 0 0 0.0338983050847458 0.0471698113207547
"67" 0.215189873417722 0.271604938271605 0.383561643835616 0.8 1 1 0.948275862068966 0.816666666666667 0.402061855670103 0.670886075949367 0.666666666666667 0.561643835616438 0.183333333333333 0 0 0.0517241379310345 0.183333333333333 0.515463917525773 0.0126582278481013 0.037037037037037 0.0273972602739726 0.0166666666666667 0 0 0 0 0.0103092783505155 0.10126582278481 0.0246913580246914 0.0273972602739726 0 0 0 0 0 0.0721649484536082
"68" 0.980769230769231 0.957446808510638 1 1 1 1 1 1 0.955555555555556 0 0.0425531914893617 0 0 0 0 0 0 0.0222222222222222 0.0192307692307692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0222222222222222
"69" 0.08 0.13953488372093 0.176470588235294 0.574074074074074 0.982456140350877 1 0.697674418604651 0.4 0.0857142857142857 0.92 0.86046511627907 0.823529411764706 0.425925925925926 0.0175438596491228 0 0.302325581395349 0.6 0.885714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285714285714286
"70" 0 0.1 0.1875 0.59375 0.974358974358974 1 0.769230769230769 0.19047619047619 0.028169014084507 1 0.9 0.8125 0.40625 0.0256410256410256 0 0.230769230769231 0.785714285714286 0.971830985915493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238095238095238 0
"71" 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"72" 0 0.0277777777777778 0.175 0.454545454545455 0.833333333333333 1 0.56 0.136363636363636 0 1 0.972222222222222 0.825 0.545454545454545 0.166666666666667 0 0.4 0.863636363636364 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0
"73" 0.298507462686567 0.434782608695652 0.65 0.864864864864865 0.961538461538462 1 0.961538461538462 0.627906976744186 0.328947368421053 0.701492537313433 0.565217391304348 0.35 0.135135135135135 0.0384615384615385 0 0.0384615384615385 0.372093023255814 0.671052631578947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"74" 0 0.0571428571428571 0.209302325581395 0.442307692307692 0.823529411764706 1 0.564102564102564 0.137931034482759 0 1 0.914285714285714 0.790697674418605 0.538461538461538 0.176470588235294 0 0.358974358974359 0.862068965517241 1 0 0 0 0 0 0 0 0 0 0 0.0285714285714286 0 0.0192307692307692 0 0 0.0769230769230769 0 0
"75" 0.267716535433071 0.28 0.53030303030303 0.829787234042553 1 1 0.980769230769231 0.7 0.37984496124031 0.708661417322835 0.706666666666667 0.454545454545455 0.170212765957447 0 0 0.0192307692307692 0.3 0.612403100775194 0 0 0 0 0 0 0 0 0 0.0236220472440945 0.0133333333333333 0.0151515151515152 0 0 0 0 0 0.00775193798449612
"76" 0.381443298969072 0.337349397590361 0.635294117647059 0.793103448275862 1 1 0.911111111111111 0.677966101694915 0.377777777777778 0.587628865979381 0.602409638554217 0.352941176470588 0.206896551724138 0 0 0.0888888888888889 0.322033898305085 0.577777777777778 0 0 0 0 0 0 0 0 0 0.0309278350515464 0.0602409638554217 0.0117647058823529 0 0 0 0 0 0.0444444444444444
"77" 0.36734693877551 0.341463414634146 0.56 0.803030303030303 1 1 0.888888888888889 0.724137931034483 0.413793103448276 0.602040816326531 0.609756097560976 0.413333333333333 0.181818181818182 0 0 0.0833333333333333 0.275862068965517 0.540229885057471 0.0204081632653061 0 0 0 0 0 0 0 0 0.0102040816326531 0.0487804878048781 0.0266666666666667 0.0151515151515152 0 0 0.0277777777777778 0 0.0459770114942529
"78" 0.956989247311828 0.955223880597015 0.9625 1 1 1 1 0.989247311827957 0.896551724137931 0.043010752688172 0.0447761194029851 0.0375 0 0 0 0 0.010752688172043 0.0919540229885057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0114942528735632
"79" 0.461538461538462 0.528301886792453 0.764705882352941 1 1 1 1 0.934782608695652 0.584615384615385 0.430769230769231 0.415094339622642 0.196078431372549 0 0 0 0 0.0434782608695652 0.338461538461538 0.0461538461538462 0.0377358490566038 0 0 0 0 0 0 0.0461538461538462 0.0615384615384615 0.0188679245283019 0.0392156862745098 0 0 0 0 0.0217391304347826 0.0307692307692308
